x,y,saturation,concentration
0.005,0.005,0,0.225076103684971
0.015,0.005,0,0.225076103684971
0.025,0.005,0,0.225076103684971
0.035,0.005,0,0.225076103684971
0.045,0.005,0,0.225076103684971
0.055,0.005,0,0.225076103684971
0.065,0.005,0,0.225076103684971
0.075,0.005,0,0.225076103684971
0.085,0.005,0,0.225076103684971
0.095,0.005,0,0.225076103684971
0.105,0.005,0,0.225076103684971
0.115,0.005,0,0.225076103684971
0.125,0.005,0,0.225076103684971
0.135,0.005,0,0.225076103684971
0.145,0.005,0,0.225076103684971
0.155,0.005,0,0.225076103684971
0.165,0.005,0,0.225076103684971
0.175,0.005,0,0.225076103684971
0.185,0.005,0,0.225076103684971
0.195,0.005,0,0.225076103684971
0.205,0.005,0,0.225076103684971
0.215,0.005,0,0.225076103684971
0.225,0.005,0,0.225076103684971
0.235,0.005,0,0.225076103684971
0.245,0.005,0,0.225076103684971
0.255,0.005,0,0.225076103684971
0.265,0.005,0,0.225076103684971
0.275,0.005,0,0.225076103684971
0.285,0.005,0,0.225076103684971
0.295,0.005,0,0.225076103684971
0.305,0.005,0,0.225076103684971
0.315,0.005,0,0.225076103684971
0.325,0.005,0,0.225076103684971
0.335,0.005,0,0.225076103684971
0.345,0.005,0,0.225076103684971
0.355,0.005,0,0.225076103684971
0.365,0.005,0,0.225076103684971
0.375,0.005,0,0.225076103684971
0.385,0.005,0,0.225076103684971
0.395,0.005,0,0.225076103684971
0.405,0.005,0,0.22565309005488
0.415,0.005,0,0.22565309005488
0.425,0.005,0,0.229691994644924
0.435,0.005,0,0.229691994644924
0.445,0.005,0,0.254502408554868
0.455,0.005,0,0.254502408554868
0.465,0.005,0,0.333838034429946
0.475,0.005,0,0.333838034429946
0.485,0.005,0,0.478373120114951
0.495,0.005,0,0.478373120114951
0.505,0.005,0,0.646564646969854
0.515,0.005,0,0.646564646969854
0.525,0.005,0,0.791099732654972
0.535,0.005,0,0.791099732654972
0.545,0.005,0,0.891783854219973
0.555,0.005,0,0.891783854219973
0.565,0.005,0,0.950347970775038
0.575,0.005,0,0.950347970775038
0.585,0.005,0,0.988717564379998
0.595,0.005,0,0.988717564379998
0.605,0.005,0,1.01756688287987
0.615,0.005,0,1.01756688287987
0.625,0.005,0,1.04208880360497
0.635,0.005,0,1.04208880360497
0.645,0.005,0,1.07093812210485
0.655,0.005,0,1.07093812210485
0.665,0.005,0,1.12228990903492
0.675,0.005,0,1.12228990903492
0.685,0.005,0,1.07440004032487
0.695,0.005,0,1.07440004032487
0.705,0.005,0,1.04930113322997
0.715,0.005,0,1.04930113322997
0.725,0.005,0,1.02708715798496
0.735,0.005,0,1.02708715798496
0.745,0.005,0,0.998814825854994
0.755,0.005,0,0.998814825854994
0.765,0.005,0,0.959868245879898
0.775,0.005,0,0.959868245879898
0.785,0.005,0,0.895245772439881
0.795,0.005,0,0.895245772439881
0.805,0.005,0,0.785041375769907
0.815,0.005,0,0.785041375769907
0.825,0.005,0,0.631563001349951
0.835,0.005,0,0.631563001349951
0.845,0.005,0,0.459621063089959
0.855,0.005,0,0.459621063089959
0.865,0.005,0,0.319990361549975
0.875,0.005,0,0.319990361549975
0.885,0.005,0,0.249021038039938
0.895,0.005,0,0.249021038039938
0.905,0.005,0,0.228826515089947
0.915,0.005,0,0.228826515089947
0.925,0.005,0,0.225364596869926
0.935,0.005,0,0.225364596869926
0.945,0.005,0,0.225076103684971
0.955,0.005,0,0.225076103684971
0.965,0.005,0,0.225076103684971
0.975,0.005,0,0.225076103684971
0.985,0.005,0,0.225076103684971
0.995,0.005,0,0.225076103684971
1.005,0.005,0,0.225076103684971
1.015,0.005,0,0.225076103684971
1.025,0.005,0,0.225076103684971
1.035,0.005,0,0.225076103684971
1.045,0.005,0,0.225076103684971
1.055,0.005,0,0.225076103684971
1.065,0.005,0,0.225076103684971
1.075,0.005,0,0.225076103684971
1.085,0.005,0,0.225076103684971
1.095,0.005,0,0.225076103684971
1.105,0.005,0,0.225076103684971
1.115,0.005,0,0.225076103684971
1.125,0.005,0,0.225076103684971
1.135,0.005,0,0.225076103684971
1.145,0.005,0,0.225076103684971
1.155,0.005,0,0.225076103684971
1.165,0.005,0,0.225076103684971
1.175,0.005,0,0.225076103684971
1.185,0.005,0,0.225076103684971
1.195,0.005,0,0.225076103684971
1.205,0.005,0,0.225076103684971
1.215,0.005,0,0.225076103684971
1.225,0.005,0,0.225076103684971
1.235,0.005,0,0.225076103684971
1.245,0.005,0,0.225076103684971
1.255,0.005,0,0.225076103684971
1.265,0.005,0,0.225076103684971
1.275,0.005,0,0.225076103684971
1.285,0.005,0,0.225076103684971
1.295,0.005,0,0.225076103684971
1.305,0.005,0,0.225076103684971
1.315,0.005,0,0.225076103684971
1.325,0.005,0,0.225076103684971
1.335,0.005,0,0.225076103684971
1.345,0.005,0,0.225076103684971
1.355,0.005,0,0.225076103684971
1.365,0.005,0,0.225076103684971
1.375,0.005,0,0.225076103684971
1.385,0.005,0,0.225076103684971
1.395,0.005,0,0.225076103684971
1.405,0.005,0,0.225076103684971
1.415,0.005,0,0.225076103684971
1.425,0.005,0,0.225076103684971
1.435,0.005,0,0.225076103684971
1.445,0.005,0,0.225076103684971
1.455,0.005,0,0.225076103684971
1.465,0.005,0,0.225076103684971
1.475,0.005,0,0.225076103684971
1.485,0.005,0,0.225076103684971
1.495,0.005,0,0.225076103684971
1.505,0.005,0,0.225076103684971
1.515,0.005,0,0.225076103684971
1.525,0.005,0,0.225076103684971
1.535,0.005,0,0.225076103684971
1.545,0.005,0,0.225076103684971
1.555,0.005,0,0.225076103684971
1.565,0.005,0,0.225076103684971
1.575,0.005,0,0.225076103684971
1.585,0.005,0,0.225076103684971
1.595,0.005,0,0.225076103684971
1.605,0.005,0,0.225076103684971
1.615,0.005,0,0.225076103684971
1.625,0.005,0,0.225076103684971
1.635,0.005,0,0.225076103684971
1.645,0.005,0,0.225076103684971
1.655,0.005,0,0.225076103684971
1.665,0.005,0,0.225076103684971
1.675,0.005,0,0.225076103684971
1.685,0.005,0,0.225076103684971
1.695,0.005,0,0.225076103684971
1.705,0.005,0,0.225076103684971
1.715,0.005,0,0.225076103684971
