x,y,saturation,concentration
0.005,0.005,0,0.22565309005488
0.015,0.005,0,0.22565309005488
0.025,0.005,0,0.22565309005488
0.035,0.005,0,0.22565309005488
0.045,0.005,0,0.22565309005488
0.055,0.005,0,0.22565309005488
0.065,0.005,0,0.22565309005488
0.075,0.005,0,0.22565309005488
0.085,0.005,0,0.22565309005488
0.095,0.005,0,0.22565309005488
0.105,0.005,0,0.22565309005488
0.115,0.005,0,0.22565309005488
0.125,0.005,0,0.22565309005488
0.135,0.005,0,0.22565309005488
0.145,0.005,0,0.22565309005488
0.155,0.005,0,0.22565309005488
0.165,0.005,0,0.22565309005488
0.175,0.005,0,0.22565309005488
0.185,0.005,0,0.22565309005488
0.195,0.005,0,0.22565309005488
0.205,0.005,0,0.22565309005488
0.215,0.005,0,0.22565309005488
0.225,0.005,0,0.22565309005488
0.235,0.005,0,0.22565309005488
0.245,0.005,0,0.22565309005488
0.255,0.005,0,0.22565309005488
0.265,0.005,0,0.22565309005488
0.275,0.005,0,0.22565309005488
0.285,0.005,0,0.226230076424903
0.295,0.005,0,0.226230076424903
0.305,0.005,0,0.232288433309968
0.315,0.005,0,0.232288433309968
0.325,0.005,0,0.264888163214931
0.335,0.005,0,0.264888163214931
0.345,0.005,0,0.354898036934801
0.355,0.005,0,0.354898036934801
0.365,0.005,0,0.493663258919921
0.375,0.005,0,0.493663258919921
0.385,0.005,0,0.637044371864881
0.395,0.005,0,0.637044371864881
0.405,0.005,0,0.753884111789943
0.415,0.005,0,0.753884111789943
0.425,0.005,0,0.833508230849863
0.435,0.005,0,0.833508230849863
0.445,0.005,0,0.879955633635023
0.455,0.005,0,0.879955633635023
0.465,0.005,0,0.902746595249945
0.475,0.005,0,0.902746595249945
0.485,0.005,0,0.915440295389985
0.495,0.005,0,0.915440295389985
0.505,0.005,0,0.924383584124936
0.515,0.005,0,0.924383584124936
0.525,0.005,0,0.929576461454911
0.535,0.005,0,0.929576461454911
0.545,0.005,0,0.930441941010001
0.555,0.005,0,0.930441941010001
0.565,0.005,0,0.927268515974935
0.575,0.005,0,0.927268515974935
0.585,0.005,0,0.921210159089983
0.595,0.005,0,0.921210159089983
0.605,0.005,0,0.913709336279918
0.615,0.005,0,0.913709336279918
0.625,0.005,0,0.906785499839876
0.635,0.005,0,0.906785499839876
0.645,0.005,0,0.904477554359899
0.655,0.005,0,0.904477554359899
0.665,0.005,0,0.913709336279918
0.675,0.005,0,0.913709336279918
0.685,0.005,0,0.907939472579921
0.695,0.005,0,0.907939472579921
0.705,0.005,0,0.913420843094963
0.715,0.005,0,0.913420843094963
0.725,0.005,0,0.922652625014982
0.735,0.005,0,0.922652625014982
0.745,0.005,0,0.93246139330491
0.755,0.005,0,0.93246139330491
