t,p_1,p_2,mob_A,imm_A,diss_A,seal_A,mob_B,imm_B,diss_B,seal_B,M_C,total_CO2_mass
91800,111461.5175312,105454.1131432,0.00213447121351905,0,0.00144485672238915,0.00012489001937693,0,0,1.49623976764236e-06,1.36673816483936e-12,0.426620878317767,0.0081302892194108
92400,111461.5175312,105454.1131432,0.00213447121351905,0,0.0014452383978185,0.000124891393734116,0,0,1.48522893109861e-06,1.3706603218379e-12,0.426620878317767,0.00812967463011078
93000,111461.5175312,105454.1131432,0.00213447121351905,0,0.00144562529829406,0.000124892796539026,0,0,1.47438504537876e-06,1.37464959299276e-12,0.426620878317767,0.00812907965468956
93600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144601678640551,0.000124894217313483,0,0,1.46371040412983e-06,1.37870727985763e-12,0.426620878317767,0.00812852324483236
94200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144641204887345,0.000124895621486305,0,0,1.45321078613285e-06,1.38283093386135e-12,0.426620878317767,0.00812798171422368
94800,111461.5864788,105454.1131432,0.00213447121351905,0,0.0014468110994386,0.000124897022012405,0,0,1.44287936751179e-06,1.38702296055118e-12,0.426620878317767,0.00812744523438934
95400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144721422656627,0.000124898446239669,0,0,1.43270502219543e-06,1.39128614244777e-12,0.426620878317767,0.0081269091508468
96000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144762167447225,0.000124899909306472,0,0,1.42267604709118e-06,1.39562314558459e-12,0.426620878317767,0.00812638296492347
96600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144803324359076,0.000124901414426494,0,0,1.41279019855224e-06,1.4000354079047e-12,0.426620878317767,0.00812586731015994
97200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144844874257791,0.000124902956042592,0,0,1.40304396923858e-06,1.40452424501041e-12,0.426620878317767,0.00812536462965757
97800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144886799156113,0.000124904540102336,0,0,1.39343460408357e-06,1.40908940958609e-12,0.426620878317767,0.00812487375036423
98400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144929071386547,0.000124906155109605,0,0,1.38396126908631e-06,1.41373245196445e-12,0.426620878317767,0.0081244033249763
99000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00144971637972995,0.000124907788397877,0,0,1.37462568679225e-06,1.41845310785446e-12,0.426620878317767,0.00812393132380172
99600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145014544010476,0.000124909473328145,0,0,1.36541746794468e-06,1.42325416358159e-12,0.426620878317767,0.00812346457503141
100200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145057771736973,0.000124911197976399,0,0,1.35633324099233e-06,1.42813826117958e-12,0.426620878317767,0.00812302570484351
100800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145101232020695,0.000124912935685767,0,0,1.34738166617102e-06,1.4331052297229e-12,0.426620878317767,0.00812258744968966
101400,111461.5864788,105454.1131432,0.00213447121351905,0,0.0014514496093393,0.000124914710936997,0,0,1.33855360111768e-06,1.43815761231889e-12,0.426620878317767,0.00812216207504971
102000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145188935401086,0.000124916513492719,0,0,1.32984772451086e-06,1.44329659579016e-12,0.426620878317767,0.00812174364323937
102600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145233155175867,0.000124918345356273,0,0,1.32126072628989e-06,1.44852410188186e-12,0.426620878317767,0.00812134115582441
103200,111461.5864788,105454.1131432,0.00213447121351905,0,0.001452775985647,0.000124920206926096,0,0,1.31279165699197e-06,1.45383963449937e-12,0.426620878317767,0.00812093603280657
103800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145322280321325,0.000124922117790259,0,0,1.30443361931088e-06,1.45924753381301e-12,0.426620878317767,0.00812053792723446
104400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145367193608989,0.000124924070047198,0,0,1.29618436142773e-06,1.46474935630177e-12,0.426620878317767,0.00812014238194205
105000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145412347475344,0.000124926079745034,0,0,1.28803903654663e-06,1.47034690722364e-12,0.426620878317767,0.00811975528451334
105600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145457717233835,0.000124928166626867,0,0,1.27999713953932e-06,1.47604149544929e-12,0.426620878317767,0.00811938767628786
106200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145503245683188,0.000124930320205487,0,0,1.27206373176613e-06,1.48183344497711e-12,0.426620878317767,0.00811902129232161
106800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145548938142045,0.000124932560956185,0,0,1.26423426964958e-06,1.48772612515375e-12,0.426620878317767,0.0081186541438172
107400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145594826824578,0.00012493495607423,0,0,1.25650091463557e-06,1.49372099558053e-12,0.426620878317767,0.00811829162983427
108000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145640902751823,0.000124937529862164,0,0,1.24886177249048e-06,1.49981997185637e-12,0.426620878317767,0.00811793395965663
108600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145687156371401,0.00012494029970101,0,0,1.24131602394336e-06,1.50602508577464e-12,0.426620878317767,0.00811759022847602
109200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145733540502626,0.000124943266637088,0,0,1.23386682315317e-06,1.51233643274958e-12,0.426620878317767,0.00811724917127762
109800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145780075648792,0.000124946501425865,0,0,1.22650891477748e-06,1.51875533950531e-12,0.426620878317767,0.00811690876396627
110400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145826760402487,0.000124950021484781,0,0,1.21923960841294e-06,1.5252854083628e-12,0.426620878317767,0.0081165834252763
111000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145873542722439,0.000124953834451489,0,0,1.2120639141062e-06,1.53192708888069e-12,0.426620878317767,0.00811626004176698
111600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145920415967354,0.000124957964932972,0,0,1.20497920801907e-06,1.53868386250256e-12,0.426620878317767,0.00811594425715283
112200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00145967395216384,0.000124962481703188,0,0,1.19798275618173e-06,1.54555668366206e-12,0.426620878317767,0.00811565215574121
112800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146014427012845,0.000124967328850852,0,0,1.19108037416223e-06,1.5525431087636e-12,0.426620878317767,0.00811535656678292
113400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146061535681823,0.000124972608156868,0,0,1.18426676881718e-06,1.55964903299306e-12,0.426620878317767,0.00811506456870492
114000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146108728113977,0.000124978349383049,0,0,1.17753961131903e-06,1.56687613838967e-12,0.426620878317767,0.00811477167456732
114600,111461.5864788,105454.1131432,0.00213447121351905,0,0.0014615600261477,0.00012498460779141,0,0,1.17089695689632e-06,1.5742283922479e-12,0.426620878317767,0.00811448559810296
115200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146203352803058,0.000124991393982081,0,0,1.16433912267047e-06,1.58170650344185e-12,0.426620878317767,0.00811420814536763
115800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146250763671276,0.000124998725426979,0,0,1.1578680654802e-06,1.58931213469386e-12,0.426620878317767,0.00811393108112089
116400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146298237762564,0.000125006625122161,0,0,1.15148272886193e-06,1.59704852979036e-12,0.426620878317767,0.00811365970433428
117000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146345754731559,0.00012501509392599,0,0,1.14518577774948e-06,1.60491795642585e-12,0.426620878317767,0.00811339830888753
117600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146393287002957,0.000125024111817049,0,0,1.13898298002026e-06,1.6129226729291e-12,0.426620878317767,0.00811312973368614
118200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146440882551271,0.00012503377921167,0,0,1.1328678861797e-06,1.62106606620749e-12,0.426620878317767,0.00811287239116397
118800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146488493589014,0.000125044028297172,0,0,1.12685034445195e-06,1.62935014581079e-12,0.426620878317767,0.00811263085389606
119400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146536068838635,0.000125054799225092,0,0,1.12094298757607e-06,1.63777667514382e-12,0.426620878317767,0.00811238138345961
120000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146583692145759,0.000125066212269575,0,0,1.11513725164543e-06,1.64634905223581e-12,0.426620878317767,0.00811213899741027
120600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146631340363366,0.000125078243650754,0,0,1.10944238710512e-06,1.65506941805032e-12,0.426620878317767,0.00811189500622665
121200,111461.5864788,105454.1131432,0.00213447121351905,0,0.0014667904320641,0.000125090942442146,0,0,1.10386069419492e-06,1.66393994252615e-12,0.426620878317767,0.0081116535665694
121800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146726800221492,0.000125104299235511,0,0,1.09840040243215e-06,1.67296325657524e-12,0.426620878317767,0.00811141654445489
122400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146774606279149,0.000125118309255875,0,0,1.09307339791788e-06,1.6821410293589e-12,0.426620878317767,0.00811118936661957
123000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146822442824272,0.000125132930364651,0,0,1.0878990365796e-06,1.69147491481909e-12,0.426620878317767,0.00811097021002217
123600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146870308535379,0.000125148154944735,0,0,1.08289808208922e-06,1.70096669479945e-12,0.426620878317767,0.00811074692636769
124200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146918237166459,0.000125164022805253,0,0,1.07807853318093e-06,1.71061962625697e-12,0.426620878317767,0.00811052311268259
124800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00146966246560902,0.000125180546732891,0,0,1.07345509809828e-06,1.72043658888258e-12,0.426620878317767,0.00811030125417122
125400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147014346471626,0.000125197721706592,0,0,1.06904921752526e-06,1.73041937739781e-12,0.426620878317767,0.00811008287602729
126000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147062541682656,0.000125215532987914,0,0,1.06488907338839e-06,1.74056990008458e-12,0.426620878317767,0.00810987678842516
126600,111461.5864788,105454.1131432,0.00213447121351905,0,0.0014711081360596,0.000125233944468548,0,0,1.06102636186226e-06,1.75088896181654e-12,0.426620878317767,0.00810967187980377
127200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147159181829064,0.000125252941237935,0,0,1.0574949523558e-06,1.76137919994456e-12,0.426620878317767,0.00810946401418948
127800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147207684223911,0.000125272557626057,0,0,1.05431828580746e-06,1.77204350645212e-12,0.426620878317767,0.00810925758815375
128400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147256341128066,0.000125292794292639,0,0,1.05153680867411e-06,1.78288379576738e-12,0.426620878317767,0.00810905301315816
129000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147305170250979,0.000125313637990907,0,0,1.04919846810002e-06,1.79390174056379e-12,0.426620878317767,0.00810886845549034
129600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147354138385144,0.000125334992193541,0,0,1.0474322296577e-06,1.80509632260355e-12,0.426620878317767,0.0081086770409489
130200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147403303643317,0.000125356909957195,0,0,1.04626360079995e-06,1.81647152498582e-12,0.426620878317767,0.00810848372395176
130800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147452692314053,0.000125379390633814,0,0,1.04574249651625e-06,1.82802939355257e-12,0.426620878317767,0.00810829225936176
131400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147502327754335,0.000125402414125856,0,0,1.04594340644185e-06,1.83977088215205e-12,0.426620878317767,0.00810810655175362
132000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147552216875938,0.000125425953140677,0,0,1.04697475965956e-06,1.85169680941384e-12,0.426620878317767,0.00810792509465468
132600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147602379366627,0.000125449976255707,0,0,1.04894529115008e-06,1.86380776509073e-12,0.426620878317767,0.00810774119173189
133200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147652843224202,0.000125474481276524,0,0,1.0519193163591e-06,1.87610567414732e-12,0.426620878317767,0.0081075601175898
133800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147703631303003,0.000125499452204606,0,0,1.05601103356509e-06,1.88859064809518e-12,0.426620878317767,0.0081073883125823
134400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147754741941668,0.00012552483780654,0,0,1.06140973078366e-06,1.90126217766906e-12,0.426620878317767,0.00810721161185912
135000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147806210624937,0.00012555064207049,0,0,1.06816356510304e-06,1.91412171866541e-12,0.426620878317767,0.00810703758655372
135600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147858051069083,0.000125576835418846,0,0,1.07641085743653e-06,1.92716938083972e-12,0.426620878317767,0.00810687604777871
136200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00147910244772841,0.000125603351065573,0,0,1.08643326710061e-06,1.94040392351632e-12,0.426620878317767,0.00810671187506254
136800,111461.5864788,105454.1131432,0.00213447121351905,0,0.0014796282307746,0.000125630183512597,0,0,1.09829928869616e-06,1.95382608191039e-12,0.426620878317767,0.00810654863168644
137400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148015808935725,0.000125657328248252,0,0,1.11214065628084e-06,1.96743501427058e-12,0.426620878317767,0.00810639110695629
138000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148069202177513,0.00012568474422925,0,0,1.1281819917932e-06,1.98122926362959e-12,0.426620878317767,0.0081062419643703
138600,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148122996872902,0.000125712373718567,0,0,1.14671684359948e-06,1.99520652717132e-12,0.426620878317767,0.00810608700875024
139200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148177221092613,0.000125740237890402,0,0,1.16775022239768e-06,2.00936742391645e-12,0.426620878317767,0.00810593367988778
139800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148231874811857,0.00012576830968021,0,0,1.19144573343135e-06,2.02370991094971e-12,0.426620878317767,0.00810578231502081
140400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148286956832027,0.000125796552932107,0,0,1.21797649795373e-06,2.03823206213569e-12,0.426620878317767,0.00810564391415787
141000,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148342427195476,0.00012582489736585,0,0,1.24780481225301e-06,2.05293047768898e-12,0.426620878317767,0.00810550262927566
141600,111461.5864788,105454.1131432,0.00213447121351905,0,0.0014839830814283,0.000125853357368374,0,0,1.28093615794394e-06,2.06780325664458e-12,0.426620878317767,0.00810536172541396
142200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148454601730242,0.000125881910471694,0,0,1.31749029567644e-06,2.08284752223826e-12,0.426620878317767,0.00810522293169724
142800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148511300699566,0.000125910548255079,0,0,1.35764251755568e-06,2.09805943302837e-12,0.426620878317767,0.00810508620369238
143400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148568393029722,0.00012593923866083,0,0,1.40156761389106e-06,2.11343562435103e-12,0.426620878317767,0.00810495147170137
144000,111461.5864788,105454.1820908,0.00213447121351905,0,0.0014862586793484,0.000125967966851502,0,0,1.44945027291734e-06,2.12897225359388e-12,0.426620878317767,0.00810482122799575
144600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00148683701523059,0.00012599669941279,0,0,1.50154903178667e-06,2.14466499112295e-12,0.426620878317767,0.00810469558234253
145200,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148741876550295,0.000126025424788184,0,0,1.55811570256259e-06,2.16050890906377e-12,0.426620878317767,0.00810456872834481
145800,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148800388405666,0.000126054177089406,0,0,1.61915043290322e-06,2.17650005885326e-12,0.426620878317767,0.00810444384410542
146400,111461.5864788,105454.1131432,0.00213447121351905,0,0.00148859222686772,0.000126082991667498,0,0,1.68479698701283e-06,2.19263268403623e-12,0.426620878317767,0.00810432088691903
147000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00148918360914283,0.000126111868040948,0,0,1.75519049972343e-06,2.2089018637625e-12,0.426620878317767,0.0081042080749095
147600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00148977776208161,0.000126140770887465,0,0,1.8308824396751e-06,2.22529977641803e-12,0.426620878317767,0.00810409972040186
148200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149037437091295,0.000126169690371622,0,0,1.9120835262382e-06,2.24182054028007e-12,0.426620878317767,0.00810398921615029
148800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149097342040481,0.000126198640402746,0,0,1.99862217855299e-06,2.25845901791418e-12,0.426620878317767,0.00810387921418213
149400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149157480222789,0.000126227634933769,0,0,2.09049418176037e-06,2.2752091001842e-12,0.426620878317767,0.00810377415153965
150000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149217826206023,0.00012625665933588,0,0,2.1879653552976e-06,2.29206310654834e-12,0.426620878317767,0.00810366949349612
150600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149278378509001,0.000126285741346478,0,0,2.29098991408139e-06,2.30901468992057e-12,0.426620878317767,0.00810356637156719
151200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149339144790249,0.000126314884581246,0,0,2.39960400738667e-06,2.32605713999741e-12,0.426620878317767,0.00810346511318683
151800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149400118895142,0.000126344090982122,0,0,2.51386421572203e-06,2.34318254882369e-12,0.426620878317767,0.00810336579290893
152400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149461282183837,0.000126373365631607,0,0,2.6338168536267e-06,2.36038384521995e-12,0.426620878317767,0.00810326822774091
153000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149522622038786,0.00012640271875657,0,0,2.75949554323745e-06,2.3776531226944e-12,0.426620878317767,0.0081031724420844
153600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149584121844404,0.000126432155512998,0,0,2.89092491986901e-06,2.39498283446053e-12,0.426620878317767,0.00810307835147043
154200,111461.5864788,105454.1820908,0.00213447121351905,0,0.0014964577222005,0.000126461686588149,0,0,3.02811751100359e-06,2.41236531314716e-12,0.426620878317767,0.00810298596206903
154800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149707558029091,0.000126491324148535,0,0,3.17107677359342e-06,2.42979253548266e-12,0.426620878317767,0.00810289514973818
155400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149769467137439,0.000126521073705167,0,0,3.3197955286525e-06,2.44725611966087e-12,0.426620878317767,0.00810280952486121
156000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149831477628728,0.0001265509273054,0,0,3.47457522844673e-06,2.46474826777483e-12,0.426620878317767,0.00810272719718677
156600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149893577997846,0.000126580885557679,0,0,3.63548855936048e-06,2.48226023626434e-12,0.426620878317767,0.00810264806787328
157200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00149955757878973,0.000126610960924553,0,0,3.80258818110159e-06,2.49978316566743e-12,0.426620878317767,0.00810256699801491
157800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150018020241555,0.000126641169616233,0,0,3.9754390402565e-06,2.51730929261333e-12,0.426620878317767,0.00810248783097217
158400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150080360771819,0.000126671528407047,0,0,4.15404139405957e-06,2.53483011997948e-12,0.426620878317767,0.00810241097327593
159000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150142769032043,0.00012670203296649,0,0,4.33843438053231e-06,2.55233714800916e-12,0.426620878317767,0.0081023344791382
159600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150205243958932,0.000126732701468754,0,0,4.52843937341467e-06,2.56982224660208e-12,0.426620878317767,0.00810225928035933
160200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150267781120058,0.000126763530613271,0,0,4.72399296222022e-06,2.58727692273318e-12,0.426620878317767,0.00810218529279871
160800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150330385682262,0.00012679453566927,0,0,4.92503183622664e-06,2.60469316308202e-12,0.426620878317767,0.00810211245752345
161400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150393072967087,0.000126825711197541,0,0,5.13148608054657e-06,2.6220624766723e-12,0.426620878317767,0.00810204315969604
162000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150455833164829,0.000126857060688465,0,0,5.34356135287015e-06,2.63937660374602e-12,0.426620878317767,0.0081019746010318
162600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150518668043681,0.000126888580612467,0,0,5.56108108743928e-06,2.65662694035189e-12,0.426620878317767,0.00810190594917819
163200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150581584503933,0.000126920297738257,0,0,5.78380026126597e-06,2.67380596106911e-12,0.426620878317767,0.00810184218459861
163800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150644574295492,0.000126952183762805,0,0,6.01211989751641e-06,2.69090504380027e-12,0.426620878317767,0.00810178132264767
164400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150707635164443,0.000126984240917782,0,0,6.24611000117067e-06,2.70791569932522e-12,0.426620878317767,0.00810172061238138
165000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150770773621423,0.000127016477982198,0,0,6.48546362243885e-06,2.72483052836875e-12,0.426620878317767,0.00810165891042693
165600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150834008685512,0.000127048908950969,0,0,6.72977965590201e-06,2.74164201546119e-12,0.426620878317767,0.00810159801653084
166200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150897344212086,0.000127081525013122,0,0,6.97897334103964e-06,2.75834275664449e-12,0.426620878317767,0.00810153786206043
166800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00150960782988256,0.000127114328528693,0,0,7.23295977178462e-06,2.77492570766588e-12,0.426620878317767,0.00810148132395074
167400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151024319821911,0.000127147307334657,0,0,7.49205122163439e-06,2.79138381315077e-12,0.426620878317767,0.00810142353030581
168000,111461.5864788,105454.1820908,0.00213447121351905,0,0.0015108796285564,0.000127180471892552,0,0,7.75581327266737e-06,2.8077112387907e-12,0.426620878317767,0.0081013662465973
168600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151151712267902,0.000127213815034372,0,0,8.02413766147415e-06,2.8239020244243e-12,0.426620878317767,0.00810131243073898
169200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151215566265376,0.000127247316703709,0,0,8.29735542150551e-06,2.83995091466679e-12,0.426620878317767,0.00810125823874581
169800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151279525560142,0.000127280968453487,0,0,8.57515859002697e-06,2.85585363256675e-12,0.426620878317767,0.008101203667392
170400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151343595963146,0.000127314792888137,0,0,8.85729016126294e-06,2.87160626117074e-12,0.426620878317767,0.00810114954229098
171000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151407775626035,0.000127348764626265,0,0,9.14366819882456e-06,2.88720643532143e-12,0.426620878317767,0.00810109589356359
171600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151472067913566,0.000127382892281255,0,0,9.43420306284168e-06,2.90265179220294e-12,0.426620878317767,0.00810104263563624
172200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151536472648118,0.00012741716375894,0,0,9.72881844739895e-06,2.91794140694245e-12,0.426620878317767,0.00810098970555856
172800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151600988893972,0.000127451572179583,0,0,1.00274282665258e-05,2.93307495437109e-12,0.426620878317767,0.00810093711021462
173400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151665615807647,0.00012748610687946,0,0,1.03299546600689e-05,2.94805270990192e-12,0.426620878317767,0.0081008848218075
174000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151730352837663,0.000127520771133637,0,0,1.06363187063022e-05,2.96288202656644e-12,0.426620878317767,0.00810083278653059
174600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151795199065501,0.000127555548886507,0,0,1.0946440810549e-05,2.97760217633728e-12,0.426620878317767,0.00810078093091967
175200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151860151574687,0.00012759043470781,0,0,1.12602454736342e-05,2.99229635181623e-12,0.426620878317767,0.00810072930791407
175800,111461.5864788,105454.1820908,0.00213447121351905,0,0.0015192521166114,0.000127625422125712,0,0,1.15776607718669e-05,3.00709046272891e-12,0.426620878317767,0.00810068076043404
176400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00151990366489457,0.000127660487381699,0,0,1.18991076705948e-05,3.02215048511059e-12,0.426620878317767,0.00810063160694456
177000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152055614953648,0.000127695624262523,0,0,1.22242729390133e-05,3.03768237408696e-12,0.426620878317767,0.00810058170702762
177600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152120956307618,0.000127730849727948,0,0,1.25528675591925e-05,3.05392783902019e-12,0.426620878317767,0.00810053195536782
178200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152186384819657,0.000127766148979525,0,0,1.28848194519048e-05,3.0711617026458e-12,0.426620878317767,0.00810048232366684
178800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152251895478072,0.00012780151760576,0,0,1.32200640555836e-05,3.08968890226041e-12,0.426620878317767,0.00810043272860822
179400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152317484007214,0.000127836941946693,0,0,1.35585347353033e-05,3.10984209675965e-12,0.426620878317767,0.00810038325682369
180000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152383145545357,0.000127872417928797,0,0,1.39001633068295e-05,6.24449039975521e-12,0.426620878317767,0.00810033382380364
180600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152448875970998,0.000127907944630877,0,0,1.42448919523346e-05,2.84279101596321e-11,0.426620878317767,0.00810028444668773
181200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152514668399304,0.000127943518930728,0,0,1.45926541920847e-05,7.40145108765419e-11,0.426620878317767,0.00810023506947512
181800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152580518538983,0.000127979144041974,0,0,1.49433936070808e-05,1.45521802794387e-10,0.426620878317767,0.0081001856790278
182400,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152646423866155,0.000128014841363922,0,0,1.5297045807944e-05,2.45487435122862e-10,0.426620878317767,0.00810013628442428
183000,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152712374506741,0.000128050637851412,0,0,1.56535527730558e-05,3.76467437905744e-10,0.426620878317767,0.00810008683509317
183600,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152778367470534,0.000128086526012548,0,0,1.60128465632992e-05,5.41014848613089e-10,0.426620878317767,0.00810003731426797
184200,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152844396898079,0.000128122508647414,0,0,1.6374878440638e-05,7.41643999810224e-10,0.426620878317767,0.00809998767652172
184800,111461.5864788,105454.1820908,0.00213447121351905,0,0.00152910456761015,0.000128158584422783,0,0,1.67395892511125e-05,9.80810992071296e-10,0.426620878317767,0.00809993793984562
