x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.4944466977761e-27
0.065,0.005,0,2.4944466977761e-27
0.075,0.005,0,2.49444919222279e-27
0.085,0.005,0,2.49444919222279e-27
0.095,0.005,0,2.49457391455768e-27
0.105,0.005,0,2.49457391455768e-27
0.115,0.005,0,2.50193253231612e-27
0.125,0.005,0,2.50193253231612e-27
0.135,0.005,0,2.82745034303581e-27
0.145,0.005,0,2.82745034303581e-27
0.155,0.005,0,1.40668334849008e-26
0.165,0.005,0,1.40668334849008e-26
0.175,0.005,0,3.29607456080691e-25
0.185,0.005,0,3.29607456080691e-25
0.195,0.005,0,7.5876453819958e-24
0.205,0.005,0,7.5876453819958e-24
0.215,0.005,0,1.42632861290309e-22
0.225,0.005,0,1.42632861290309e-22
0.235,0.005,0,2.32221837386215e-21
0.245,0.005,0,2.32221837386215e-21
0.255,0.005,0,3.26987538714017e-20
0.265,0.005,0,3.26987538714017e-20
0.275,0.005,0,3.34237149151764e-19
0.285,0.005,0,3.34237149151764e-19
0.295,0.005,0,3.27445020238389e-18
0.305,0.005,0,3.27445020238389e-18
0.315,0.005,0,3.48521348721909e-17
0.325,0.005,0,3.48521348721909e-17
0.335,0.005,0,3.483175524267e-16
0.345,0.005,0,3.483175524267e-16
0.355,0.005,0,3.09336085546544e-15
0.365,0.005,0,3.09336085546544e-15
0.375,0.005,0,2.31198964573325e-14
0.385,0.005,0,2.31198964573325e-14
0.395,0.005,0,1.43973751112698e-13
0.405,0.005,0,1.43973751112698e-13
0.415,0.005,0,7.66679417571623e-13
0.425,0.005,0,7.66679417571623e-13
0.435,0.005,0,3.57632814174875e-12
0.445,0.005,0,3.57632814174875e-12
0.455,0.005,0,1.48491443527039e-11
0.465,0.005,0,1.48491443527039e-11
0.475,0.005,0,5.53221381968802e-11
0.485,0.005,0,5.53221381968802e-11
0.495,0.005,0,1.8499629900329e-10
0.505,0.005,0,1.8499629900329e-10
0.515,0.005,0,5.52805807148794e-10
0.525,0.005,0,5.52805807148794e-10
0.535,0.005,0,1.49687954774433e-09
0.545,0.005,0,1.49687954774433e-09
0.555,0.005,0,3.43251331182835e-09
0.565,0.005,0,3.43251331182835e-09
0.575,0.005,0,7.31400457921881e-09
0.585,0.005,0,7.31400457921881e-09
0.595,0.005,0,1.58728627828789e-08
0.605,0.005,0,1.58728627828789e-08
0.615,0.005,0,3.8415576701445e-08
0.625,0.005,0,3.8415576701445e-08
