x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.4944466977761e-27
0.065,0.005,0,2.4944466977761e-27
0.075,0.005,0,2.4944466977761e-27
0.085,0.005,0,2.4944466977761e-27
0.095,0.005,0,2.4945489700907e-27
0.105,0.005,0,2.4945489700907e-27
0.115,0.005,0,2.50053564216537e-27
0.125,0.005,0,2.50053564216537e-27
0.135,0.005,0,2.76671306039166e-27
0.145,0.005,0,2.76671306039166e-27
0.155,0.005,0,1.20543238669219e-26
0.165,0.005,0,1.20543238669219e-26
0.175,0.005,0,2.73298564659103e-25
0.185,0.005,0,2.73298564659103e-25
0.195,0.005,0,6.28392281540312e-24
0.205,0.005,0,6.28392281540312e-24
0.215,0.005,0,1.21149563828047e-22
0.225,0.005,0,1.21149563828047e-22
0.235,0.005,0,1.97949860926993e-21
0.245,0.005,0,1.97949860926993e-21
0.255,0.005,0,2.76737907765996e-20
0.265,0.005,0,2.76737907765996e-20
0.275,0.005,0,3.30827240515904e-19
0.285,0.005,0,3.30827240515904e-19
0.295,0.005,0,3.58478930494761e-18
0.305,0.005,0,3.58478930494761e-18
0.315,0.005,0,3.60099323069636e-17
0.325,0.005,0,3.60099323069636e-17
0.335,0.005,0,3.29325583603842e-16
0.345,0.005,0,3.29325583603842e-16
0.355,0.005,0,2.68812801162492e-15
0.365,0.005,0,2.68812801162492e-15
0.375,0.005,0,1.91876681440852e-14
0.385,0.005,0,1.91876681440852e-14
0.395,0.005,0,1.19224649200307e-13
0.405,0.005,0,1.19224649200307e-13
0.415,0.005,0,6.46844452097771e-13
0.425,0.005,0,6.46844452097771e-13
0.435,0.005,0,3.08266217357867e-12
0.445,0.005,0,3.08266217357867e-12
0.455,0.005,0,1.29568346377507e-11
0.465,0.005,0,1.29568346377507e-11
0.475,0.005,0,4.81507286631093e-11
0.485,0.005,0,4.81507286631093e-11
0.495,0.005,0,1.58594227042156e-10
0.505,0.005,0,1.58594227042156e-10
0.515,0.005,0,4.65372706500425e-10
0.525,0.005,0,4.65372706500425e-10
0.535,0.005,0,1.23149311856632e-09
0.545,0.005,0,1.23149311856632e-09
0.555,0.005,0,2.98422881243258e-09
0.565,0.005,0,2.98422881243258e-09
0.575,0.005,0,6.80927324550152e-09
0.585,0.005,0,6.80927324550152e-09
0.595,0.005,0,1.50079782460546e-08
0.605,0.005,0,1.50079782460546e-08
0.615,0.005,0,3.25671967519473e-08
0.625,0.005,0,3.25671967519473e-08
