x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.4944466977761e-27
0.065,0.005,0,2.4944466977761e-27
0.075,0.005,0,2.49445917000958e-27
0.085,0.005,0,2.49445917000958e-27
0.095,0.005,0,2.49534719303399e-27
0.105,0.005,0,2.49534719303399e-27
0.115,0.005,0,2.54544815495883e-27
0.125,0.005,0,2.54544815495883e-27
0.135,0.005,0,4.67346312727831e-27
0.145,0.005,0,4.67346312727831e-27
0.155,0.005,0,7.54460869311906e-26
0.165,0.005,0,7.54460869311906e-26
0.175,0.005,0,1.96755120736627e-24
0.185,0.005,0,1.96755120736627e-24
0.195,0.005,0,4.30379361000799e-23
0.205,0.005,0,4.30379361000799e-23
0.215,0.005,0,7.71846663906066e-22
0.225,0.005,0,7.71846663906066e-22
0.235,0.005,0,1.14951512340215e-20
0.245,0.005,0,1.14951512340215e-20
0.255,0.005,0,1.43589556432307e-19
0.265,0.005,0,1.43589556432307e-19
0.275,0.005,0,1.59683776415292e-18
0.285,0.005,0,1.59683776415292e-18
0.295,0.005,0,1.76741052379355e-17
0.305,0.005,0,1.76741052379355e-17
0.315,0.005,0,1.87765159782308e-16
0.325,0.005,0,1.87765159782308e-16
0.335,0.005,0,1.77367083667096e-15
0.345,0.005,0,1.77367083667096e-15
0.355,0.005,0,1.42967516259282e-14
0.365,0.005,0,1.42967516259282e-14
0.375,0.005,0,9.68499861550622e-14
0.385,0.005,0,9.68499861550622e-14
0.395,0.005,0,5.60998318438476e-13
0.405,0.005,0,5.60998318438476e-13
0.415,0.005,0,2.86909762510187e-12
0.425,0.005,0,2.86909762510187e-12
0.435,0.005,0,1.36196689920706e-11
0.445,0.005,0,1.36196689920706e-11
0.455,0.005,0,7.09774852278577e-11
0.465,0.005,0,7.09774852278577e-11
0.475,0.005,0,6.69034551031589e-10
0.485,0.005,0,6.69034551031589e-10
0.495,0.005,0,1.23486037215571e-08
0.505,0.005,0,1.23486037215571e-08
0.515,0.005,0,2.43989738871067e-07
0.525,0.005,0,2.43989738871067e-07
0.535,0.005,0,3.87457166358874e-06
0.545,0.005,0,3.87457166358874e-06
0.555,0.005,0,4.64507869345978e-05
0.565,0.005,0,4.64507869345978e-05
0.575,0.005,0,0.000412022943617163
0.585,0.005,0,0.000412022943617163
0.595,0.005,0,0.00268172394178934
0.605,0.005,0,0.00268172394178934
0.615,0.005,0,0.012589303767983
0.625,0.005,0,0.012589303767983
