x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,4.29242142750216e-09
0.045,0.005,0,4.29242142750216e-09
0.055,0.005,0,4.55127764348261e-07
0.065,0.005,0,4.55127764348261e-07
0.075,0.005,0,2.06523920315511e-05
0.085,0.005,0,2.06523920315511e-05
0.095,0.005,0,0.000491611479165113
0.105,0.005,0,0.000491611479165113
0.115,0.005,0,0.00619907928910859
0.125,0.005,0,0.00619907928910859
0.135,0.005,0,0.0398756359795227
0.145,0.005,0,0.0398756359795227
0.155,0.005,0,0.134886462942231
0.165,0.005,0,0.134886462942231
0.175,0.005,0,0.278939697707388
0.185,0.005,0,0.278939697707388
0.195,0.005,0,0.42200414158981
0.205,0.005,0,0.42200414158981
0.215,0.005,0,0.532069317204392
0.225,0.005,0,0.532069317204392
0.235,0.005,0,0.604925402380747
0.245,0.005,0,0.604925402380747
0.255,0.005,0,0.649455677067635
0.265,0.005,0,0.649455677067635
0.275,0.005,0,0.676606966400439
0.285,0.005,0,0.676606966400439
0.295,0.005,0,0.697017719187187
0.305,0.005,0,0.697017719187187
0.315,0.005,0,0.71279242706884
0.325,0.005,0,0.71279242706884
0.335,0.005,0,0.724471790973123
0.345,0.005,0,0.724471790973123
0.355,0.005,0,0.734745487946973
0.365,0.005,0,0.734745487946973
0.375,0.005,0,0.747829751916101
0.385,0.005,0,0.747829751916101
0.395,0.005,0,0.77154237835909
0.405,0.005,0,0.77154237835909
0.415,0.005,0,0.815870093856224
0.425,0.005,0,0.815870093856224
0.435,0.005,0,0.885938853641825
0.445,0.005,0,0.885938853641825
0.455,0.005,0,0.973305251628317
0.465,0.005,0,0.973305251628317
0.475,0.005,0,1.05674386859906
0.485,0.005,0,1.05674386859906
0.495,0.005,0,1.11439962714378
0.505,0.005,0,1.11439962714378
0.515,0.005,0,1.14335148997665
0.525,0.005,0,1.14335148997665
0.535,0.005,0,1.16301069768019
0.545,0.005,0,1.16301069768019
0.555,0.005,0,1.18370004292765
0.565,0.005,0,1.18370004292765
0.575,0.005,0,1.20294477002974
0.585,0.005,0,1.20294477002974
0.595,0.005,0,1.21789836339629
0.605,0.005,0,1.21789836339629
0.615,0.005,0,1.22832140090761
0.625,0.005,0,1.22832140090761
0.635,0.005,0,1.23523829532762
0.645,0.005,0,1.23523829532762
0.655,0.005,0,1.23890994693679
0.665,0.005,0,1.23890994693679
0.675,0.005,0,1.23911646908766
0.685,0.005,0,1.23911646908766
0.695,0.005,0,1.23464687715397
0.705,0.005,0,1.23464687715397
