x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.4944466977761e-27
0.065,0.005,0,2.4944466977761e-27
0.075,0.005,0,2.49454148675061e-27
0.085,0.005,0,2.49454148675061e-27
0.095,0.005,0,2.50191507118924e-27
0.105,0.005,0,2.50191507118924e-27
0.115,0.005,0,2.91354367636285e-27
0.125,0.005,0,2.91354367636285e-27
0.135,0.005,0,2.02114713855935e-26
0.145,0.005,0,2.02114713855935e-26
0.155,0.005,0,5.86765453937164e-25
0.165,0.005,0,5.86765453937164e-25
0.175,0.005,0,1.54329845689987e-23
0.185,0.005,0,1.54329845689987e-23
0.195,0.005,0,3.32630226589056e-22
0.205,0.005,0,3.32630226589056e-22
0.215,0.005,0,5.99408058135502e-21
0.225,0.005,0,5.99408058135502e-21
0.235,0.005,0,9.3680342625132e-20
0.245,0.005,0,9.3680342625132e-20
0.255,0.005,0,1.28688779527406e-18
0.265,0.005,0,1.28688779527406e-18
0.275,0.005,0,1.53561107106667e-17
0.285,0.005,0,1.53561107106667e-17
0.295,0.005,0,1.63989440860323e-16
0.305,0.005,0,1.63989440860323e-16
0.315,0.005,0,1.56434360479967e-15
0.325,0.005,0,1.56434360479967e-15
0.335,0.005,0,1.33351099961285e-14
0.345,0.005,0,1.33351099961285e-14
0.355,0.005,0,1.09348261667467e-13
0.365,0.005,0,1.09348261667467e-13
0.375,0.005,0,1.06516540831685e-12
0.385,0.005,0,1.06516540831685e-12
0.395,0.005,0,1.43188424458836e-11
0.405,0.005,0,1.43188424458836e-11
0.415,0.005,0,2.29733177804748e-10
0.425,0.005,0,2.29733177804748e-10
0.435,0.005,0,3.77067048396426e-09
0.445,0.005,0,3.77067048396426e-09
0.455,0.005,0,5.9435231354801e-08
0.465,0.005,0,5.9435231354801e-08
0.475,0.005,0,9.13462389128093e-07
0.485,0.005,0,9.13462389128093e-07
0.495,0.005,0,1.36162914039663e-05
0.505,0.005,0,1.36162914039663e-05
0.515,0.005,0,0.000176728886352258
0.525,0.005,0,0.000176728886352258
0.535,0.005,0,0.00176044927784005
0.545,0.005,0,0.00176044927784005
0.555,0.005,0,0.0120118766948178
0.565,0.005,0,0.0120118766948178
0.575,0.005,0,0.0526569533212728
0.585,0.005,0,0.0526569533212728
0.595,0.005,0,0.148365105668111
0.605,0.005,0,0.148365105668111
0.615,0.005,0,0.291197654421251
0.625,0.005,0,0.291197654421251
0.635,0.005,0,0.446261274784294
