x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,1.42717248422095e-15
0.045,0.005,0,1.42717248422095e-15
0.055,0.005,0,3.67411544119497e-13
0.065,0.005,0,3.67411544119497e-13
0.075,0.005,0,4.36325623038946e-11
0.085,0.005,0,4.36325623038946e-11
0.095,0.005,0,3.09214107102469e-09
0.105,0.005,0,3.09214107102469e-09
0.115,0.005,0,1.42257047939113e-07
0.125,0.005,0,1.42257047939113e-07
0.135,0.005,0,4.39403020812859e-06
0.145,0.005,0,4.39403020812859e-06
0.155,0.005,0,9.15326441151175e-05
0.165,0.005,0,9.15326441151175e-05
0.175,0.005,0,0.00125481323602107
0.185,0.005,0,0.00125481323602107
0.195,0.005,0,0.010672455149363
0.205,0.005,0,0.010672455149363
0.215,0.005,0,0.0530206734666044
0.225,0.005,0,0.0530206734666044
0.235,0.005,0,0.155731378660673
0.245,0.005,0,0.155731378660673
0.255,0.005,0,0.300328778286888
0.265,0.005,0,0.300328778286888
0.275,0.005,0,0.438372891296711
0.285,0.005,0,0.438372891296711
0.295,0.005,0,0.543602822507759
0.305,0.005,0,0.543602822507759
0.315,0.005,0,0.615329610893656
0.325,0.005,0,0.615329610893656
0.335,0.005,0,0.664186636895649
0.345,0.005,0,0.664186636895649
0.355,0.005,0,0.700314936402223
0.365,0.005,0,0.700314936402223
0.375,0.005,0,0.72571967935415
0.385,0.005,0,0.72571967935415
0.395,0.005,0,0.741310513079063
0.405,0.005,0,0.741310513079063
0.415,0.005,0,0.747170236419205
0.425,0.005,0,0.747170236419205
0.435,0.005,0,0.742746566817469
0.445,0.005,0,0.742746566817469
0.455,0.005,0,0.730981659723051
0.465,0.005,0,0.730981659723051
0.475,0.005,0,0.748398041509564
0.485,0.005,0,0.748398041509564
0.495,0.005,0,0.885820975444648
0.505,0.005,0,0.885820975444648
0.515,0.005,0,1.02964244729602
0.525,0.005,0,1.02964244729602
0.535,0.005,0,1.10200802839675
0.545,0.005,0,1.10200802839675
0.555,0.005,0,1.14126495219254
0.565,0.005,0,1.14126495219254
0.575,0.005,0,1.16912435353178
0.585,0.005,0,1.16912435353178
0.595,0.005,0,1.19413082684181
0.605,0.005,0,1.19413082684181
0.615,0.005,0,1.21511995670899
0.625,0.005,0,1.21511995670899
0.635,0.005,0,1.23155561419727
0.645,0.005,0,1.23155561419727
0.655,0.005,0,1.24330827235057
0.665,0.005,0,1.24330827235057
0.675,0.005,0,1.24970665347378
0.685,0.005,0,1.24970665347378
0.695,0.005,0,1.25221891205076
