x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,7.8120258513538e-11
0.045,0.005,0,7.8120258513538e-11
0.055,0.005,0,1.10802075091155e-08
0.065,0.005,0,1.10802075091155e-08
0.075,0.005,0,6.98617191917055e-07
0.085,0.005,0,6.98617191917055e-07
0.095,0.005,0,2.46530703517582e-05
0.105,0.005,0,2.46530703517582e-05
0.115,0.005,0,0.000508635322361932
0.125,0.005,0,0.000508635322361932
0.135,0.005,0,0.00596803759790144
0.145,0.005,0,0.00596803759790144
0.155,0.005,0,0.0376803251986015
0.165,0.005,0,0.0376803251986015
0.175,0.005,0,0.128961862749848
0.185,0.005,0,0.128961862749848
0.195,0.005,0,0.271307876549298
0.205,0.005,0,0.271307876549298
0.215,0.005,0,0.415552005093521
0.225,0.005,0,0.415552005093521
0.235,0.005,0,0.527713181737408
0.245,0.005,0,0.527713181737408
0.255,0.005,0,0.602519683917869
0.265,0.005,0,0.602519683917869
0.275,0.005,0,0.648665971890591
0.285,0.005,0,0.648665971890591
0.295,0.005,0,0.678527434922482
0.305,0.005,0,0.678527434922482
0.315,0.005,0,0.701356962150887
0.325,0.005,0,0.701356962150887
0.335,0.005,0,0.717517207605316
0.345,0.005,0,0.717517207605316
0.355,0.005,0,0.728338085342585
0.365,0.005,0,0.728338085342585
0.375,0.005,0,0.73587410627314
0.385,0.005,0,0.73587410627314
0.395,0.005,0,0.744371916767747
0.405,0.005,0,0.744371916767747
0.415,0.005,0,0.763248035064022
0.425,0.005,0,0.763248035064022
0.435,0.005,0,0.807611484023785
0.445,0.005,0,0.807611484023785
0.455,0.005,0,0.88773197534046
0.465,0.005,0,0.88773197534046
0.475,0.005,0,0.990081506848155
0.485,0.005,0,0.990081506848155
0.495,0.005,0,1.07855934314732
0.505,0.005,0,1.07855934314732
0.515,0.005,0,1.12945468315501
0.525,0.005,0,1.12945468315501
0.535,0.005,0,1.15479411991751
0.545,0.005,0,1.15479411991751
0.555,0.005,0,1.17613879391342
0.565,0.005,0,1.17613879391342
0.575,0.005,0,1.19731338152152
0.585,0.005,0,1.19731338152152
0.595,0.005,0,1.21503948828297
0.605,0.005,0,1.21503948828297
0.615,0.005,0,1.22819135775925
0.625,0.005,0,1.22819135775925
0.635,0.005,0,1.23728622293786
0.645,0.005,0,1.23728622293786
0.655,0.005,0,1.2427228380512
0.665,0.005,0,1.2427228380512
0.675,0.005,0,1.24398532870877
0.685,0.005,0,1.24398532870877
0.695,0.005,0,1.2410991198567
0.705,0.005,0,1.2410991198567
