x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.4944466977761e-27
0.065,0.005,0,2.4944466977761e-27
0.075,0.005,0,2.49444919222279e-27
0.085,0.005,0,2.49444919222279e-27
0.095,0.005,0,2.49465124240531e-27
0.105,0.005,0,2.49465124240531e-27
0.115,0.005,0,2.50633772518439e-27
0.125,0.005,0,2.50633772518439e-27
0.135,0.005,0,3.01497286798782e-27
0.145,0.005,0,3.01497286798782e-27
0.155,0.005,0,2.03385634448452e-26
0.165,0.005,0,2.03385634448452e-26
0.175,0.005,0,4.98157219449422e-25
0.185,0.005,0,4.98157219449422e-25
0.195,0.005,0,1.12284973764759e-23
0.205,0.005,0,1.12284973764759e-23
0.215,0.005,0,2.08723151714486e-22
0.225,0.005,0,2.08723151714486e-22
0.235,0.005,0,3.3353496240634e-21
0.245,0.005,0,3.3353496240634e-21
0.255,0.005,0,4.41989264266258e-20
0.265,0.005,0,4.41989264266258e-20
0.275,0.005,0,4.46783840264053e-19
0.285,0.005,0,4.46783840264053e-19
0.295,0.005,0,4.49034828964127e-18
0.305,0.005,0,4.49034828964127e-18
0.315,0.005,0,4.81855012500776e-17
0.325,0.005,0,4.81855012500776e-17
0.335,0.005,0,4.83299297138788e-16
0.345,0.005,0,4.83299297138788e-16
0.355,0.005,0,4.2507192676194e-15
0.365,0.005,0,4.2507192676194e-15
0.375,0.005,0,3.12251594846905e-14
0.385,0.005,0,3.12251594846905e-14
0.395,0.005,0,1.91461830010545e-13
0.405,0.005,0,1.91461830010545e-13
0.415,0.005,0,1.01017158919433e-12
0.425,0.005,0,1.01017158919433e-12
0.435,0.005,0,4.70125126349153e-12
0.445,0.005,0,4.70125126349153e-12
0.455,0.005,0,1.96475044261398e-11
0.465,0.005,0,1.96475044261398e-11
0.475,0.005,0,7.3890949081926e-11
0.485,0.005,0,7.3890949081926e-11
0.495,0.005,0,2.50947324468314e-10
0.505,0.005,0,2.50947324468314e-10
0.515,0.005,0,7.583679211743e-10
0.525,0.005,0,7.583679211743e-10
0.535,0.005,0,2.02311999645026e-09
0.545,0.005,0,2.02311999645026e-09
0.555,0.005,0,4.79853219024478e-09
0.565,0.005,0,4.79853219024478e-09
0.575,0.005,0,1.15760261847793e-08
0.585,0.005,0,1.15760261847793e-08
0.595,0.005,0,3.28660065218626e-08
0.605,0.005,0,3.28660065218626e-08
0.615,0.005,0,1.17404925381837e-07
0.625,0.005,0,1.17404925381837e-07
