x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.49450905894354e-27
0.065,0.005,0,2.49450905894354e-27
0.075,0.005,0,2.5021844714326e-27
0.085,0.005,0,2.5021844714326e-27
0.095,0.005,0,3.11990675722317e-27
0.105,0.005,0,3.11990675722317e-27
0.115,0.005,0,3.94332860105246e-26
0.125,0.005,0,3.94332860105246e-26
0.135,0.005,0,1.72409370855266e-24
0.145,0.005,0,1.72409370855266e-24
0.155,0.005,0,6.90867445198803e-23
0.165,0.005,0,6.90867445198803e-23
0.175,0.005,0,2.69565375731211e-21
0.185,0.005,0,2.69565375731211e-21
0.195,0.005,0,1.13235258178744e-19
0.205,0.005,0,1.13235258178744e-19
0.215,0.005,0,5.00723506212094e-18
0.225,0.005,0,5.00723506212094e-18
0.235,0.005,0,2.10915820250765e-16
0.245,0.005,0,2.10915820250765e-16
0.255,0.005,0,7.76434949161956e-15
0.265,0.005,0,7.76434949161956e-15
0.275,0.005,0,2.40017581983973e-13
0.285,0.005,0,2.40017581983973e-13
0.295,0.005,0,6.49214425905326e-12
0.305,0.005,0,6.49214425905326e-12
0.315,0.005,0,1.52747618149575e-10
0.325,0.005,0,1.52747618149575e-10
0.335,0.005,0,3.026557078447e-09
0.345,0.005,0,3.026557078447e-09
0.355,0.005,0,4.88172697638445e-08
0.365,0.005,0,4.88172697638445e-08
0.375,0.005,0,6.33522110942064e-07
0.385,0.005,0,6.33522110942064e-07
0.395,0.005,0,6.69029559548606e-06
0.405,0.005,0,6.69029559548606e-06
0.415,0.005,0,5.92106293476412e-05
0.425,0.005,0,5.92106293476412e-05
0.435,0.005,0,0.000461761943983286
0.445,0.005,0,0.000461761943983286
0.455,0.005,0,0.0027926292199286
0.465,0.005,0,0.0027926292199286
0.475,0.005,0,0.00642983405908244
0.485,0.005,0,0.00642983405908244
0.495,0.005,0,0.00685623931749033
0.505,0.005,0,0.00685623931749033
0.515,0.005,0,0.0516142234201757
0.525,0.005,0,0.0516142234201757
0.535,0.005,0,0.186090027398254
0.545,0.005,0,0.186090027398254
0.555,0.005,0,0.385422080234523
0.565,0.005,0,0.385422080234523
0.575,0.005,0,0.577684147290312
0.585,0.005,0,0.577684147290312
0.595,0.005,0,0.729316774259773
0.605,0.005,0,0.729316774259773
0.615,0.005,0,0.843525855576621
0.625,0.005,0,0.843525855576621
0.635,0.005,0,0.932282667814592
0.645,0.005,0,0.932282667814592
0.655,0.005,0,1.00432498857152
