x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,6.03108070922103e-10
0.045,0.005,0,6.03108070922103e-10
0.055,0.005,0,7.43912103639661e-08
0.065,0.005,0,7.43912103639661e-08
0.075,0.005,0,4.01157665339224e-06
0.085,0.005,0,4.01157665339224e-06
0.095,0.005,0,0.00011765875227579
0.105,0.005,0,0.00011765875227579
0.115,0.005,0,0.00192822745285067
0.125,0.005,0,0.00192822745285067
0.135,0.005,0,0.0169505838570354
0.145,0.005,0,0.0169505838570354
0.155,0.005,0,0.0776879799883984
0.165,0.005,0,0.0776879799883984
0.175,0.005,0,0.201553499616855
0.185,0.005,0,0.201553499616855
0.195,0.005,0,0.351102077069225
0.205,0.005,0,0.351102077069225
0.215,0.005,0,0.480301054967979
0.225,0.005,0,0.480301054967979
0.235,0.005,0,0.571763937835871
0.245,0.005,0,0.571763937835871
0.255,0.005,0,0.62968352850662
0.265,0.005,0,0.62968352850662
0.275,0.005,0,0.664622862243039
0.285,0.005,0,0.664622862243039
0.295,0.005,0,0.689002225910452
0.305,0.005,0,0.689002225910452
0.315,0.005,0,0.707826728627302
0.325,0.005,0,0.707826728627302
0.335,0.005,0,0.721106851708017
0.345,0.005,0,0.721106851708017
0.355,0.005,0,0.730823133976678
0.365,0.005,0,0.730823133976678
0.375,0.005,0,0.739981884994223
0.385,0.005,0,0.739981884994223
0.395,0.005,0,0.754859661238375
0.405,0.005,0,0.754859661238375
0.415,0.005,0,0.786332236090798
0.425,0.005,0,0.786332236090798
0.435,0.005,0,0.845782468408895
0.445,0.005,0,0.845782468408895
0.455,0.005,0,0.932729985092407
0.465,0.005,0,0.932729985092407
0.475,0.005,0,1.0269203654253
0.485,0.005,0,1.0269203654253
0.495,0.005,0,1.09917326085798
0.505,0.005,0,1.09917326085798
0.515,0.005,0,1.13783140683597
0.525,0.005,0,1.13783140683597
0.535,0.005,0,1.1593495034406
0.545,0.005,0,1.1593495034406
0.555,0.005,0,1.18026183250742
0.565,0.005,0,1.18026183250742
0.575,0.005,0,1.20050962873491
0.585,0.005,0,1.20050962873491
0.595,0.005,0,1.21684311681127
0.605,0.005,0,1.21684311681127
0.615,0.005,0,1.22857096751947
0.625,0.005,0,1.22857096751947
0.635,0.005,0,1.23651374893902
0.645,0.005,0,1.23651374893902
0.655,0.005,0,1.24100644665666
0.665,0.005,0,1.24100644665666
0.675,0.005,0,1.24167334470513
0.685,0.005,0,1.24167334470513
0.695,0.005,0,1.23795486740071
0.705,0.005,0,1.23795486740071
