x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.4944466977761e-27
0.065,0.005,0,2.4944466977761e-27
0.075,0.005,0,2.49444919222279e-27
0.085,0.005,0,2.49444919222279e-27
0.095,0.005,0,2.49472358135955e-27
0.105,0.005,0,2.49472358135955e-27
0.115,0.005,0,2.51034131213433e-27
0.125,0.005,0,2.51034131213433e-27
0.135,0.005,0,3.18420610975175e-27
0.145,0.005,0,3.18420610975175e-27
0.155,0.005,0,2.59490305518893e-26
0.165,0.005,0,2.59490305518893e-26
0.175,0.005,0,6.47416179280901e-25
0.185,0.005,0,6.47416179280901e-25
0.195,0.005,0,1.44649446834192e-23
0.205,0.005,0,1.44649446834192e-23
0.215,0.005,0,2.66995097853823e-22
0.225,0.005,0,2.66995097853823e-22
0.235,0.005,0,4.1936288660474e-21
0.245,0.005,0,4.1936288660474e-21
0.255,0.005,0,5.40908543623927e-20
0.265,0.005,0,5.40908543623927e-20
0.275,0.005,0,5.51346306386102e-19
0.285,0.005,0,5.51346306386102e-19
0.295,0.005,0,5.67244412969708e-18
0.305,0.005,0,5.67244412969708e-18
0.315,0.005,0,6.12709196262054e-17
0.325,0.005,0,6.12709196262054e-17
0.335,0.005,0,6.14531639019449e-16
0.345,0.005,0,6.14531639019449e-16
0.355,0.005,0,5.38896772362171e-15
0.365,0.005,0,5.38896772362171e-15
0.375,0.005,0,3.95130334714525e-14
0.385,0.005,0,3.95130334714525e-14
0.395,0.005,0,2.44058386078635e-13
0.405,0.005,0,2.44058386078635e-13
0.415,0.005,0,1.31261551851492e-12
0.425,0.005,0,1.31261551851492e-12
0.435,0.005,0,6.30779467030081e-12
0.445,0.005,0,6.30779467030081e-12
0.455,0.005,0,2.74603409726705e-11
0.465,0.005,0,2.74603409726705e-11
0.475,0.005,0,1.08887687029183e-10
0.485,0.005,0,1.08887687029183e-10
0.495,0.005,0,3.87609079031303e-10
0.505,0.005,0,3.87609079031303e-10
0.515,0.005,0,1.23648799863394e-09
0.525,0.005,0,1.23648799863394e-09
0.535,0.005,0,3.82975893734092e-09
0.545,0.005,0,3.82975893734092e-09
0.555,0.005,0,1.471667925514e-08
0.565,0.005,0,1.471667925514e-08
0.575,0.005,0,8.72397810249384e-08
0.585,0.005,0,8.72397810249384e-08
0.595,0.005,0,6.56484241111964e-07
0.605,0.005,0,6.56484241111964e-07
0.615,0.005,0,4.80498780495313e-06
0.625,0.005,0,4.80498780495313e-06
