x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.49446166445628e-27
0.045,0.005,0,2.49446166445628e-27
0.055,0.005,0,2.50192504897603e-27
0.065,0.005,0,2.50192504897603e-27
0.075,0.005,0,4.9787908864262e-27
0.085,0.005,0,4.9787908864262e-27
0.095,0.005,0,6.10878272385886e-25
0.105,0.005,0,6.10878272385886e-25
0.115,0.005,0,1.10486577473531e-22
0.125,0.005,0,1.10486577473531e-22
0.135,0.005,0,1.50869125174894e-20
0.145,0.005,0,1.50869125174894e-20
0.155,0.005,0,1.57843223974871e-18
0.165,0.005,0,1.57843223974871e-18
0.175,0.005,0,1.28615218294288e-16
0.185,0.005,0,1.28615218294288e-16
0.195,0.005,0,8.21525316004966e-15
0.205,0.005,0,8.21525316004966e-15
0.215,0.005,0,4.13125772081621e-13
0.225,0.005,0,4.13125772081621e-13
0.235,0.005,0,1.65595590144553e-11
0.245,0.005,0,1.65595590144553e-11
0.255,0.005,0,5.26898234301037e-10
0.265,0.005,0,5.26898234301037e-10
0.275,0.005,0,1.32037374662425e-08
0.285,0.005,0,1.32037374662425e-08
0.295,0.005,0,2.72003697335478e-07
0.305,0.005,0,2.72003697335478e-07
0.315,0.005,0,4.48763431998161e-06
0.325,0.005,0,4.48763431998161e-06
0.335,0.005,0,5.62067918903123e-05
0.345,0.005,0,5.62067918903123e-05
0.355,0.005,0,0.000506179790089204
0.365,0.005,0,0.000506179790089204
0.375,0.005,0,0.00319916587949392
0.385,0.005,0,0.00319916587949392
0.395,0.005,0,0.0142962489528225
0.405,0.005,0,0.0142962489528225
0.415,0.005,0,0.047172393479701
0.425,0.005,0,0.047172393479701
0.435,0.005,0,0.125071505962668
0.445,0.005,0,0.125071505962668
0.455,0.005,0,0.266289833173896
0.465,0.005,0,0.266289833173896
0.475,0.005,0,0.319971602800878
0.485,0.005,0,0.319971602800878
0.495,0.005,0,0.0853222351439136
0.505,0.005,0,0.0853222351439136
0.515,0.005,0,0.228334205426372
0.525,0.005,0,0.228334205426372
0.535,0.005,0,0.501288206697343
0.545,0.005,0,0.501288206697343
0.555,0.005,0,0.703548581441265
0.565,0.005,0,0.703548581441265
0.575,0.005,0,0.841785383631926
0.585,0.005,0,0.841785383631926
0.595,0.005,0,0.938268068482013
0.605,0.005,0,0.938268068482013
0.615,0.005,0,1.01068540909536
0.625,0.005,0,1.01068540909536
0.635,0.005,0,1.06885094232044
0.645,0.005,0,1.06885094232044
0.655,0.005,0,1.11753184390222
0.665,0.005,0,1.11753184390222
