x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.49444919222279e-27
0.065,0.005,0,2.49444919222279e-27
0.075,0.005,0,2.49463128683173e-27
0.085,0.005,0,2.49463128683173e-27
0.095,0.005,0,2.50898183868404e-27
0.105,0.005,0,2.50898183868404e-27
0.115,0.005,0,3.30907561699572e-27
0.125,0.005,0,3.30907561699572e-27
0.135,0.005,0,3.68762287006343e-26
0.145,0.005,0,3.68762287006343e-26
0.155,0.005,0,1.13595880337841e-24
0.165,0.005,0,1.13595880337841e-24
0.175,0.005,0,3.00757184463552e-23
0.185,0.005,0,3.00757184463552e-23
0.195,0.005,0,6.57340834357343e-22
0.205,0.005,0,6.57340834357343e-22
0.215,0.005,0,1.21239663242771e-20
0.225,0.005,0,1.21239663242771e-20
0.235,0.005,0,1.93898929378739e-19
0.245,0.005,0,1.93898929378739e-19
0.255,0.005,0,2.6859104485106e-18
0.265,0.005,0,2.6859104485106e-18
0.275,0.005,0,3.17592454671513e-17
0.285,0.005,0,3.17592454671513e-17
0.295,0.005,0,3.36639800211061e-16
0.305,0.005,0,3.36639800211061e-16
0.315,0.005,0,3.35757763858728e-15
0.325,0.005,0,3.35757763858728e-15
0.335,0.005,0,3.52224105400087e-14
0.345,0.005,0,3.52224105400087e-14
0.355,0.005,0,4.56762125944497e-13
0.365,0.005,0,4.56762125944497e-13
0.375,0.005,0,7.20042493775989e-12
0.385,0.005,0,7.20042493775989e-12
0.395,0.005,0,1.16792887948038e-10
0.405,0.005,0,1.16792887948038e-10
0.415,0.005,0,1.7908887550005e-09
0.425,0.005,0,1.7908887550005e-09
0.435,0.005,0,2.6199348277614e-08
0.445,0.005,0,2.6199348277614e-08
0.455,0.005,0,3.38242731592855e-07
0.465,0.005,0,3.38242731592855e-07
0.475,0.005,0,4.20173331315343e-06
0.485,0.005,0,4.20173331315343e-06
0.495,0.005,0,5.61080616964304e-05
0.505,0.005,0,5.61080616964304e-05
0.515,0.005,0,0.000657919648209083
0.525,0.005,0,0.000657919648209083
0.535,0.005,0,0.00572709205086838
0.545,0.005,0,0.00572709205086838
0.555,0.005,0,0.0321678021903773
0.565,0.005,0,0.0321678021903773
0.575,0.005,0,0.111260176171673
0.585,0.005,0,0.111260176171673
0.595,0.005,0,0.250440167656307
0.605,0.005,0,0.250440167656307
0.615,0.005,0,0.414444636261777
0.625,0.005,0,0.414444636261777
0.635,0.005,0,0.5674164407694
