x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,4.64077839219735e-13
0.045,0.005,0,4.64077839219735e-13
0.055,0.005,0,8.88736685608478e-11
0.065,0.005,0,8.88736685608478e-11
0.075,0.005,0,7.75491798862047e-09
0.085,0.005,0,7.75491798862047e-09
0.095,0.005,0,3.95331387027937e-07
0.105,0.005,0,3.95331387027937e-07
0.115,0.005,0,1.26411772823665e-05
0.125,0.005,0,1.26411772823665e-05
0.135,0.005,0,0.000256521626429617
0.145,0.005,0,0.000256521626429617
0.155,0.005,0,0.00320131858003513
0.165,0.005,0,0.00320131858003513
0.175,0.005,0,0.0230628815937201
0.185,0.005,0,0.0230628815937201
0.195,0.005,0,0.0924347845355971
0.205,0.005,0,0.0924347845355971
0.215,0.005,0,0.221678712382012
0.225,0.005,0,0.221678712382012
0.235,0.005,0,0.370201141934489
0.245,0.005,0,0.370201141934489
0.255,0.005,0,0.494567779874281
0.265,0.005,0,0.494567779874281
0.275,0.005,0,0.581473095058847
0.285,0.005,0,0.581473095058847
0.295,0.005,0,0.637351718492848
0.305,0.005,0,0.637351718492848
0.315,0.005,0,0.674815366261682
0.325,0.005,0,0.674815366261682
0.335,0.005,0,0.702474652331657
0.345,0.005,0,0.702474652331657
0.355,0.005,0,0.721671667592218
0.365,0.005,0,0.721671667592218
0.375,0.005,0,0.733448008338369
0.385,0.005,0,0.733448008338369
0.395,0.005,0,0.738818874690801
0.405,0.005,0,0.738818874690801
0.415,0.005,0,0.740471531822981
0.425,0.005,0,0.740471531822981
0.435,0.005,0,0.747193665927721
0.445,0.005,0,0.747193665927721
0.455,0.005,0,0.782981827711095
0.465,0.005,0,0.782981827711095
0.475,0.005,0,0.876737001042394
0.485,0.005,0,0.876737001042394
0.495,0.005,0,1.00508291173388
0.505,0.005,0,1.00508291173388
0.515,0.005,0,1.09321201455155
0.525,0.005,0,1.09321201455155
0.535,0.005,0,1.13733884041629
0.545,0.005,0,1.13733884041629
0.555,0.005,0,1.16292655444111
0.565,0.005,0,1.16292655444111
0.575,0.005,0,1.1864581016598
0.585,0.005,0,1.1864581016598
0.595,0.005,0,1.20749571139458
0.605,0.005,0,1.20749571139458
0.615,0.005,0,1.22432155818423
0.625,0.005,0,1.22432155818423
0.635,0.005,0,1.23667717338736
0.645,0.005,0,1.23667717338736
0.655,0.005,0,1.24483757033249
0.665,0.005,0,1.24483757033249
0.675,0.005,0,1.24814024355998
0.685,0.005,0,1.24814024355998
0.695,0.005,0,1.24757205483874
0.705,0.005,0,1.24757205483874
