x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.4944466977761e-27
0.045,0.005,0,2.4944466977761e-27
0.055,0.005,0,2.4944466977761e-27
0.065,0.005,0,2.4944466977761e-27
0.075,0.005,0,2.49444919222279e-27
0.085,0.005,0,2.49444919222279e-27
0.095,0.005,0,2.49464126461852e-27
0.105,0.005,0,2.49464126461852e-27
0.115,0.005,0,2.5057664968906e-27
0.125,0.005,0,2.5057664968906e-27
0.135,0.005,0,2.99081664616656e-27
0.145,0.005,0,2.99081664616656e-27
0.155,0.005,0,1.95346531630859e-26
0.165,0.005,0,1.95346531630859e-26
0.175,0.005,0,4.76714955635338e-25
0.185,0.005,0,4.76714955635338e-25
0.195,0.005,0,1.07662938645049e-23
0.205,0.005,0,1.07662938645049e-23
0.215,0.005,0,2.00327692241648e-22
0.225,0.005,0,2.00327692241648e-22
0.235,0.005,0,3.20974176059688e-21
0.245,0.005,0,3.20974176059688e-21
0.255,0.005,0,4.27815319240155e-20
0.265,0.005,0,4.27815319240155e-20
0.275,0.005,0,4.31751057239906e-19
0.285,0.005,0,4.31751057239906e-19
0.295,0.005,0,4.31820652302774e-18
0.305,0.005,0,4.31820652302774e-18
0.315,0.005,0,4.63042893284828e-17
0.325,0.005,0,4.63042893284828e-17
0.335,0.005,0,4.64666279195741e-16
0.345,0.005,0,4.64666279195741e-16
0.355,0.005,0,4.09399318159813e-15
0.365,0.005,0,4.09399318159813e-15
0.375,0.005,0,3.00986424115078e-14
0.385,0.005,0,3.00986424115078e-14
0.395,0.005,0,1.8431042593929e-13
0.405,0.005,0,1.8431042593929e-13
0.415,0.005,0,9.70141955811767e-13
0.425,0.005,0,9.70141955811767e-13
0.435,0.005,0,4.49530475522974e-12
0.445,0.005,0,4.49530475522974e-12
0.455,0.005,0,1.86803525635847e-11
0.465,0.005,0,1.86803525635847e-11
0.475,0.005,0,6.98389948105258e-11
0.485,0.005,0,6.98389948105258e-11
0.495,0.005,0,2.35950311809816e-10
0.505,0.005,0,2.35950311809816e-10
0.515,0.005,0,7.1022784379863e-10
0.525,0.005,0,7.1022784379863e-10
0.535,0.005,0,1.89222839598881e-09
0.545,0.005,0,1.89222839598881e-09
0.555,0.005,0,4.42466950807749e-09
0.565,0.005,0,4.42466950807749e-09
0.575,0.005,0,1.02386086322099e-08
0.585,0.005,0,1.02386086322099e-08
0.595,0.005,0,2.69287244920213e-08
0.605,0.005,0,2.69287244920213e-08
0.615,0.005,0,8.80718037208972e-08
0.625,0.005,0,8.80718037208972e-08
