x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.32140543368335e-16
0.045,0.005,0,2.32140543368335e-16
0.055,0.005,0,6.52334479834906e-14
0.065,0.005,0,6.52334479834906e-14
0.075,0.005,0,8.47760659148822e-12
0.085,0.005,0,8.47760659148822e-12
0.095,0.005,0,6.60104182408887e-10
0.105,0.005,0,6.60104182408887e-10
0.115,0.005,0,3.35716605481693e-08
0.125,0.005,0,3.35716605481693e-08
0.135,0.005,0,1.1573284780186e-06
0.145,0.005,0,1.1573284780186e-06
0.155,0.005,0,2.73319763133629e-05
0.165,0.005,0,2.73319763133629e-05
0.175,0.005,0,0.000436065660087996
0.185,0.005,0,0.000436065660087996
0.195,0.005,0,0.00448588437977797
0.205,0.005,0,0.00448588437977797
0.215,0.005,0,0.027897454261289
0.225,0.005,0,0.027897454261289
0.235,0.005,0,0.102008030585194
0.245,0.005,0,0.102008030585194
0.255,0.005,0,0.232679492353448
0.265,0.005,0,0.232679492353448
0.275,0.005,0,0.37825185935408
0.285,0.005,0,0.37825185935408
0.295,0.005,0,0.499805954582746
0.305,0.005,0,0.499805954582746
0.315,0.005,0,0.586359097535067
0.325,0.005,0,0.586359097535067
0.335,0.005,0,0.645256566470169
0.345,0.005,0,0.645256566470169
0.355,0.005,0,0.68838294284808
0.365,0.005,0,0.68838294284808
0.375,0.005,0,0.719615932179535
0.385,0.005,0,0.719615932179535
0.395,0.005,0,0.740098285639207
0.405,0.005,0,0.740098285639207
0.415,0.005,0,0.749971539755693
0.425,0.005,0,0.749971539755693
0.435,0.005,0,0.747931445870817
0.445,0.005,0,0.747931445870817
0.455,0.005,0,0.73155643993685
0.465,0.005,0,0.73155643993685
0.475,0.005,0,0.719760002864774
0.485,0.005,0,0.719760002864774
0.495,0.005,0,0.842069749830687
0.505,0.005,0,0.842069749830687
0.515,0.005,0,1.00482077125911
0.525,0.005,0,1.00482077125911
0.535,0.005,0,1.08807156625174
0.545,0.005,0,1.08807156625174
0.555,0.005,0,1.13238728603077
0.565,0.005,0,1.13238728603077
0.575,0.005,0,1.16252917316129
0.585,0.005,0,1.16252917316129
0.595,0.005,0,1.18890074838642
0.605,0.005,0,1.18890074838642
0.615,0.005,0,1.21124892160501
0.625,0.005,0,1.21124892160501
0.635,0.005,0,1.2290109217224
0.645,0.005,0,1.2290109217224
0.655,0.005,0,1.2419775217912
0.665,0.005,0,1.2419775217912
0.675,0.005,0,1.24947397606847
0.685,0.005,0,1.24947397606847
0.695,0.005,0,1.25304498892562
