x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,2.49444919222279e-27
0.045,0.005,0,2.49444919222279e-27
0.055,0.005,0,2.49536215971418e-27
0.065,0.005,0,2.49536215971418e-27
0.075,0.005,0,2.65867857391098e-27
0.085,0.005,0,2.65867857391098e-27
0.095,0.005,0,2.87042965963849e-26
0.105,0.005,0,2.87042965963849e-26
0.115,0.005,0,3.92255983784677e-24
0.125,0.005,0,3.92255983784677e-24
0.135,0.005,0,5.05878030868378e-22
0.145,0.005,0,5.05878030868378e-22
0.155,0.005,0,5.3095644963381e-20
0.165,0.005,0,5.3095644963381e-20
0.175,0.005,0,4.45633900336379e-18
0.185,0.005,0,4.45633900336379e-18
0.195,0.005,0,2.97718948385661e-16
0.205,0.005,0,2.97718948385661e-16
0.215,0.005,0,1.58548478889733e-14
0.225,0.005,0,1.58548478889733e-14
0.235,0.005,0,6.81508281188747e-13
0.245,0.005,0,6.81508281188747e-13
0.255,0.005,0,2.3582027630349e-11
0.265,0.005,0,2.3582027630349e-11
0.275,0.005,0,6.53151411128181e-10
0.285,0.005,0,6.53151411128181e-10
0.295,0.005,0,1.51743952574939e-08
0.305,0.005,0,1.51743952574939e-08
0.315,0.005,0,2.90385524490079e-07
0.325,0.005,0,2.90385524490079e-07
0.335,0.005,0,4.37044022582735e-06
0.345,0.005,0,4.37044022582735e-06
0.355,0.005,0,4.9305805744354e-05
0.365,0.005,0,4.9305805744354e-05
0.375,0.005,0,0.000407763926677336
0.385,0.005,0,0.000407763926677336
0.395,0.005,0,0.00247520401275815
0.405,0.005,0,0.00247520401275815
0.415,0.005,0,0.0113064264776953
0.425,0.005,0,0.0113064264776953
0.435,0.005,0,0.0412804303170907
0.445,0.005,0,0.0412804303170907
0.455,0.005,0,0.121771515024729
0.465,0.005,0,0.121771515024729
0.475,0.005,0,0.184302125151482
0.485,0.005,0,0.184302125151482
0.495,0.005,0,0.0339317745541891
0.505,0.005,0,0.0339317745541891
0.515,0.005,0,0.170491580870221
0.525,0.005,0,0.170491580870221
0.535,0.005,0,0.412225222650243
0.545,0.005,0,0.412225222650243
0.555,0.005,0,0.625501540784497
0.565,0.005,0,0.625501540784497
0.575,0.005,0,0.780885089554825
0.585,0.005,0,0.780885089554825
0.595,0.005,0,0.890821001343369
0.605,0.005,0,0.890821001343369
0.615,0.005,0,0.972687257254724
0.625,0.005,0,0.972687257254724
0.635,0.005,0,1.0377656308877
0.645,0.005,0,1.0377656308877
0.655,0.005,0,1.09183523336114
0.665,0.005,0,1.09183523336114
