x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,0.848790004047227
0.045,0.005,0,0.848790004047227
0.055,0.005,0,0.909771036575073
0.065,0.005,0,0.909771036575073
0.075,0.005,0,0.951056532715791
0.085,0.005,0,0.951056532715791
0.095,0.005,0,0.982886931584883
0.105,0.005,0,0.982886931584883
0.115,0.005,0,1.00790447242572
0.125,0.005,0,1.00790447242572
0.135,0.005,0,1.02721364699793
0.145,0.005,0,1.02721364699793
0.155,0.005,0,1.04154509168712
0.165,0.005,0,1.04154509168712
0.175,0.005,0,1.05161154825653
0.185,0.005,0,1.05161154825653
0.195,0.005,0,1.05814934925677
0.205,0.005,0,1.05814934925677
0.215,0.005,0,1.06187093236225
0.225,0.005,0,1.06187093236225
0.235,0.005,0,1.0634032327552
0.245,0.005,0,1.0634032327552
0.255,0.005,0,1.06322233695551
0.265,0.005,0,1.06322233695551
0.275,0.005,0,1.06153555197399
0.285,0.005,0,1.06153555197399
0.295,0.005,0,1.05836836886894
0.305,0.005,0,1.05836836886894
0.315,0.005,0,1.05514278775407
0.325,0.005,0,1.05514278775407
0.335,0.005,0,1.0535287475877
0.345,0.005,0,1.0535287475877
0.355,0.005,0,1.05333165384467
0.365,0.005,0,1.05333165384467
0.375,0.005,0,1.05354793370187
0.385,0.005,0,1.05354793370187
0.395,0.005,0,1.05398622416808
0.405,0.005,0,1.05398622416808
0.415,0.005,0,1.05373755228789
0.425,0.005,0,1.05373755228789
0.435,0.005,0,1.05286130404696
0.445,0.005,0,1.05286130404696
0.455,0.005,0,1.05174676381488
0.465,0.005,0,1.05174676381488
0.475,0.005,0,1.0507753306753
0.485,0.005,0,1.0507753306753
0.495,0.005,0,1.04989509342968
0.505,0.005,0,1.04989509342968
0.515,0.005,0,1.04820604461789
0.525,0.005,0,1.04820604461789
0.535,0.005,0,1.04503500107602
0.545,0.005,0,1.04503500107602
0.555,0.005,0,1.04090471575618
0.565,0.005,0,1.04090471575618
0.575,0.005,0,1.03959962949951
0.585,0.005,0,1.03959962949951
0.595,0.005,0,1.03952911327055
0.605,0.005,0,1.03952911327055
0.615,0.005,0,1.03793274054888
0.625,0.005,0,1.03793274054888
0.635,0.005,0,1.03434014833037
0.645,0.005,0,1.03434014833037
0.655,0.005,0,1.03111274940747
0.665,0.005,0,1.03111274940747
0.675,0.005,0,1.034284831411
0.685,0.005,0,1.034284831411
0.695,0.005,0,1.03402942666982
0.705,0.005,0,1.03402942666982
0.715,0.005,0,1.02673971190068
0.725,0.005,0,1.02673971190068
