x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,3.06311069981862e-07
0.045,0.005,0,3.06311069981862e-07
0.055,0.005,0,2.14050488986955e-05
0.065,0.005,0,2.14050488986955e-05
0.075,0.005,0,0.000596108541412821
0.085,0.005,0,0.000596108541412821
0.095,0.005,0,0.00779043357735776
0.105,0.005,0,0.00779043357735776
0.115,0.005,0,0.0482312159246371
0.125,0.005,0,0.0482312159246371
0.135,0.005,0,0.15298147147573
0.145,0.005,0,0.15298147147573
0.155,0.005,0,0.300047742265545
0.165,0.005,0,0.300047742265545
0.175,0.005,0,0.439303142937735
0.185,0.005,0,0.439303142937735
0.195,0.005,0,0.543743180130766
0.205,0.005,0,0.543743180130766
0.215,0.005,0,0.611848806859267
0.225,0.005,0,0.611848806859267
0.235,0.005,0,0.652947080853273
0.245,0.005,0,0.652947080853273
0.255,0.005,0,0.677701111294975
0.265,0.005,0,0.677701111294975
0.275,0.005,0,0.695876981057425
0.285,0.005,0,0.695876981057425
0.295,0.005,0,0.710524691707469
0.305,0.005,0,0.710524691707469
0.315,0.005,0,0.723188008273504
0.325,0.005,0,0.723188008273504
0.335,0.005,0,0.73651729432682
0.345,0.005,0,0.73651729432682
0.355,0.005,0,0.754738028171167
0.365,0.005,0,0.754738028171167
0.375,0.005,0,0.78397392828008
0.385,0.005,0,0.78397392828008
0.395,0.005,0,0.830542953879888
0.405,0.005,0,0.830542953879888
0.415,0.005,0,0.89562498389432
0.425,0.005,0,0.89562498389432
0.435,0.005,0,0.972065621256543
0.445,0.005,0,0.972065621256543
0.455,0.005,0,1.04593252007082
0.465,0.005,0,1.04593252007082
0.475,0.005,0,1.10217645898636
0.485,0.005,0,1.10217645898636
0.495,0.005,0,1.1337896776083
0.505,0.005,0,1.1337896776083
0.515,0.005,0,1.15085634728601
0.525,0.005,0,1.15085634728601
0.535,0.005,0,1.16956757386719
0.545,0.005,0,1.16956757386719
0.555,0.005,0,1.18920743359317
0.565,0.005,0,1.18920743359317
0.575,0.005,0,1.20593870614274
0.585,0.005,0,1.20593870614274
0.595,0.005,0,1.21782736205042
0.605,0.005,0,1.21782736205042
0.615,0.005,0,1.2256906959959
0.625,0.005,0,1.2256906959959
0.635,0.005,0,1.23067327269906
0.645,0.005,0,1.23067327269906
0.655,0.005,0,1.23290580935759
0.665,0.005,0,1.23290580935759
0.675,0.005,0,1.23233661749328
0.685,0.005,0,1.23233661749328
0.695,0.005,0,1.226429352806
0.705,0.005,0,1.226429352806
0.715,0.005,0,1.21769457706158
