x,y,saturation,concentration
0.005,0.005,0,0
0.015,0.005,0,0
0.025,0.005,0,0
0.035,0.005,0,1.24265177642503e-25
0.045,0.005,0,1.24265177642503e-25
0.055,0.005,0,7.91025965675927e-23
0.065,0.005,0,7.91025965675927e-23
0.075,0.005,0,2.4341818633365e-20
0.085,0.005,0,2.4341818633365e-20
0.095,0.005,0,4.62693670747139e-18
0.105,0.005,0,4.62693670747139e-18
0.115,0.005,0,5.96822314688588e-16
0.125,0.005,0,5.96822314688588e-16
0.135,0.005,0,5.48156407948986e-14
0.145,0.005,0,5.48156407948986e-14
0.155,0.005,0,3.68883267671184e-12
0.165,0.005,0,3.68883267671184e-12
0.175,0.005,0,1.85010292849265e-10
0.185,0.005,0,1.85010292849265e-10
0.195,0.005,0,6.93978768562152e-09
0.205,0.005,0,6.93978768562152e-09
0.215,0.005,0,1.94507399739837e-07
0.225,0.005,0,1.94507399739837e-07
0.235,0.005,0,4.08712346572708e-06
0.245,0.005,0,4.08712346572708e-06
0.255,0.005,0,6.31966301660414e-05
0.265,0.005,0,6.31966301660414e-05
0.275,0.005,0,0.000698096179283355
0.285,0.005,0,0.000698096179283355
0.295,0.005,0,0.00550734007068034
0.305,0.005,0,0.00550734007068034
0.315,0.005,0,0.028549911900861
0.325,0.005,0,0.028549911900861
0.335,0.005,0,0.0932387914993389
0.345,0.005,0,0.0932387914993389
0.355,0.005,0,0.202677840454916
0.365,0.005,0,0.202677840454916
0.375,0.005,0,0.332449274355361
0.385,0.005,0,0.332449274355361
0.395,0.005,0,0.461974679428457
0.405,0.005,0,0.461974679428457
0.415,0.005,0,0.583775248663494
0.425,0.005,0,0.583775248663494
0.435,0.005,0,0.685573502403363
0.445,0.005,0,0.685573502403363
0.455,0.005,0,0.760147172169569
0.465,0.005,0,0.760147172169569
0.475,0.005,0,0.654376523006783
0.485,0.005,0,0.654376523006783
0.495,0.005,0,0.464374745304935
0.505,0.005,0,0.464374745304935
0.515,0.005,0,0.561779966102115
0.525,0.005,0,0.561779966102115
0.535,0.005,0,0.834006735515119
0.545,0.005,0,0.834006735515119
0.555,0.005,0,0.957565786129797
0.565,0.005,0,0.957565786129797
0.575,0.005,0,1.03374162904168
0.585,0.005,0,1.03374162904168
0.595,0.005,0,1.08817671232669
0.605,0.005,0,1.08817671232669
0.615,0.005,0,1.13103440177708
0.625,0.005,0,1.13103440177708
0.635,0.005,0,1.16743599461265
0.645,0.005,0,1.16743599461265
0.655,0.005,0,1.19729469655607
0.665,0.005,0,1.19729469655607
0.675,0.005,0,1.22048618087115
